population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,3,Rate,2005,68.9100716764233,77.23387705423728,57.153476004154626
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,1,Number,2005,913.763501645343,993.4144887386922,809.3069369537641
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,3,Rate,2005,15.74287333470115,17.115148982105133,13.943232110296218
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,1,Number,2005,189.28278761563786,201.35746570811136,174.8372454531732
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,3,Rate,2005,8.331849157416187,8.86335230019078,7.6959853273718375
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,1,Number,2005,660.5439874065501,731.3858812263155,574.2410795405976
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,3,Rate,2005,33.09116370968435,36.64011843576997,28.767661100831845
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,1,Number,2005,320.6628248664006,351.170315376674,289.5133142879047
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,3,Rate,2005,21.336131914157026,23.366026842477094,19.263518517075173
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,1,Number,2005,352.1231197027844,373.8998764345085,330.81761196392523
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,3,Rate,2005,1.215064798225497,1.2902094537271627,1.141546272990176
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,1,Number,2010,63.93506954446667,69.39841395607894,59.024813584328406
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2010,3.1996988483990743,3.4731177552180488,2.953959843922478
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,1,Number,2010,76.83379592,83.9049442486432,70.48672521625467
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2010,5.188486460309392,5.665991923927824,4.75987701792528
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,1,Number,2010,94.53186985714274,103.04397285252315,87.26687817214471
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2010,8.353305058022283,9.105476713075454,7.711334346129099
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,1,Number,2010,122.60862193674502,133.92179328190224,111.15857711561883
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2010,13.223702675743901,14.443861681081108,11.988781461013753
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,1,Number,2010,511.01116623422934,570.7535094310421,412.772438633994
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,3,Rate,2010,38.71585944037596,43.242132670159606,31.27297556486248
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,1,Number,2010,728.1516580281175,795.3039128316569,616.7223337267425
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,3,Rate,2010,21.55085506410386,23.538337334511564,18.25291954279626
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,1,Number,2010,154.42132051276414,171.41363321499117,130.89429894049525
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2010,22.25266291825818,24.701315769488275,18.86233521752457
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,1,Number,2010,171.5609511197274,194.8227343006464,138.7293832070153
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2010,40.87737966724462,46.419903980717066,33.05468774417251
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,1,Number,2010,356.58984572146534,401.7906965365422,281.64699384168665
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,3,Rate,2010,56.96723512951692,64.18832548677865,44.99469268183694
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,1,Number,2010,868.9205234960541,936.6188200437559,754.4634660097144
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,3,Rate,2010,12.67059745982993,13.657773894356891,11.001584860137775
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,1,Number,2010,171.36566578061277,184.21584675447525,159.20724542794443
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,3,Rate,2010,6.559395872482557,7.051264670451211,6.0940057261314164
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,1,Number,2010,633.6197881709746,697.4935212105081,526.564502469391
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,3,Rate,2010,28.197352155341648,31.039861460789705,23.43317709740658
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,1,Number,2010,277.0299424495089,301.1724306409013,243.6494367904866
