population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,3,Rate,2010,164.29173674806412,177.0737062523597,144.27313931281265
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,1,Number,2010,1846.7213096670525,1928.8021096193713,1747.2097189486988
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,3,Rate,2010,70.68729947201642,73.82912171490715,66.87827556720579
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,1,Number,2010,8787.558642496451,9581.880265634438,7550.129859419385
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,3,Rate,2010,391.06399492896935,426.4129012452925,335.9959307444513
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,1,Number,2010,3735.0286057075955,3972.010380177641,3342.0683910252196
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,3,Rate,2010,230.39609550710873,245.01437057488462,206.15625460894182
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,1,Number,2010,2551.3982288290085,2645.041583318026,2451.1080698564424
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,3,Rate,2010,8.367924433931353,8.675050348361255,8.038998724778311
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,1,Number,2015,653.5884653008068,683.189176565857,625.2969019703726
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,3,Rate,2015,28.931624263109285,30.24192378904576,27.679275233792506
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,1,Number,2015,941.9103425893582,984.5715594871849,896.1620207483264
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,3,Rate,2015,48.924064071992355,51.139943879788824,46.547835966476626
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,1,Number,2015,1134.3382514211662,1182.0972819326162,1068.4114491024382
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,3,Rate,2015,81.97654219085592,85.4279996153157,77.21213326343205
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,1,Number,2015,1428.3869572614287,1511.748242294462,1320.814721516463
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,3,Rate,2015,142.60232658539752,150.9246604826844,131.8629040393982
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,1,Number,2015,7660.084425659191,8464.92800045991,6441.485002892341
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,3,Rate,2015,511.0049205901417,564.6961078113759,429.7120435591449
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2015,10222.809634341784,11098.256037857333,8888.163122809068
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2015,263.1749215936401,285.7123204933189,228.81592405856935
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,1,Number,2015,2050.9419674246424,2215.583316440294,1806.390454703167
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,3,Rate,2015,273.3028359053534,295.24248525085056,240.7145798682264
